Id,SalePrice
2021,105852.52119051447
2022,181992.05929087245
2023,144407.4874816235
2024,262316.6226288158
2025,354976.7360472694
2026,178926.71484967382
2027,159163.0192121916
2028,149083.9019282231
2029,167984.34124408136
2030,273425.6984411959
2031,239403.49168691773
2032,248913.497745825
2033,266562.2157170407
2034,170235.50233973216
2035,217721.03962574422
2036,202600.62740152402
2037,206554.98001982094
2038,293451.5435059702
2039,226461.19018863325
2040,308084.28287893086
2041,309889.03409951477
2042,204344.5374212622
2043,174064.00222398803
2044,168231.9606393556
2045,215959.35670232057
2046,145071.6719107214
2047,141369.77853412714
2048,140292.1877600107
2049,138011.8617885766
2050,180622.77836299135
2051,108578.31323677434
2052,126970.22591571041
2053,150254.599137054
2054,88130.65887648029
2055,154233.97939025587
2056,150604.31256769833
2057,117281.31050054196
2058,225937.10025385927
2059,136078.38001454136
2060,173567.38079214338
2061,173168.36048392404
2062,132190.6575238298
2063,122150.29259056787
2064,140600.09043047545
2065,114868.70635692657
2066,164978.028360196
2067,120810.8470657442
2068,137492.13274468895
2069,86354.06386154279
2070,116345.59593248052
2071,97456.35485582132
2072,129785.05361873125
2073,138622.5348119865
2074,189487.5554111093
2075,146896.070996502
2076,117400.56990004517
2077,155195.1874337167
2078,122778.03055154267
2079,127883.58398386893
2080,117792.27803260552
2081,122367.55638672646
2082,119019.74561851092
2083,143232.8248089179
2084,113231.62066431183
2085,118378.90890989412
2086,115408.64618893758
2087,115636.59336808337
2088,93501.38058894793
2089,79867.73059447558
2090,130845.2200465979
2091,115187.86857177317
2092,126447.32670019721
2093,111121.29285797858
2094,118419.91354281956
2095,142875.97296995687
2096,80774.25041495782
2097,101665.28559421544
2098,144002.1618501836
2099,53464.63147512185
2100,85691.36681515978
2101,109347.16021209322
2102,127116.31277897037
2103,106357.58433076173
2104,134930.3000526549
2105,132147.11502125103
2106,61275.95135173989
2107,198817.73424004362
2108,114113.28750327438
2109,109154.5357214232
2110,130775.39019722684
2111,139887.2584462665
2112,140728.02970024606
2113,114735.42190642255
2114,113802.81224258278
2115,160659.74998304262
2116,112454.10858470695
2117,151305.38082901353
2118,125250.18266224267
2119,113396.9101018075
2120,113978.26073655904
2121,101249.39077955349
2122,112232.01562737561
2123,85555.4357268036
2124,161847.43625021796
2125,127296.87571597686
2126,154269.9223112461
2127,150044.24437089055
2128,125427.74588440172
2129,100452.42283582465
2130,131709.35960846668
2131,143005.0144731987
2132,113123.98913041622
2133,121662.76496759914
2134,122342.03340144172
2135,97062.62533070103
2136,73636.83054197226
2137,109374.43087960377
2138,134779.10721835695
2139,145683.9028727694
2140,141733.2727452929
2141,150546.61140624012
2142,128817.24038652073
2143,138712.9511273165
2144,116458.72790936119
2145,139592.06630242453
2146,169318.3577798911
2147,145303.49580278675
2148,138964.9468843019
2149,147416.86260499698
2150,231292.15230926813
2151,114191.65718231072
2152,162466.4672216946
2153,161208.6831399011
2154,107289.95674112835
2155,132707.37613547812
2156,259888.1690819867
2157,232444.3204422654
2158,235415.7229768994
2159,216087.1876639067
2160,176771.8317867282
2161,240080.69152798355
2162,361095.5012375711
2163,360649.96795484255
2164,255527.32722638318
2165,200791.07640052435
2166,154152.29515988042
2167,213113.3099604022
2168,198740.8147265796
2169,193502.27659124354
2170,220422.26627779787
2171,151751.87347080922
2172,131845.61141059783
2173,170242.05347699273
2174,231250.99404396676
2175,304783.91327379615
2176,324211.56363415404
2177,236727.90773389596
2178,217651.10790635014
2179,140136.4597644264
2180,202102.36136865348
2181,190907.161276215
2182,223017.6718428899
2183,192161.86174836455
2184,122450.49570147802
2185,126207.27698443756
2186,146764.8429554433
2187,150277.2540450019
2188,152393.1764610768
2189,223555.0765165993
2190,80934.52524158068
2191,83135.2500331473
2192,86520.22707175116
2193,106164.57861073983
2194,103916.21675815449
2195,109156.9167454361
2196,102055.18349298675
2197,120963.60103147011
2198,161671.34519978476
2199,192059.94786072624
2200,142698.69626567487
2201,135820.40165309492
2202,209555.27386453055
2203,140471.1378457675
2204,182881.78612929204
2205,112375.2664057265
2206,135347.02382517082
2207,205351.28486653147
2208,258214.81841433066
2209,213164.36118576402
2210,115237.39143256009
2211,117300.20367112737
2212,117325.99863551754
2213,102989.19672640257
2214,133118.58734060603
2215,103250.6621023602
2216,141003.84168129528
2217,70106.00465298817
2218,87810.73954524245
2219,77682.24056886368
2220,72104.42792317239
2221,312733.22533848824
2222,269705.82499201514
2223,299153.9304722617
2224,205414.54937830433
2225,125989.23355201537
2226,179577.03045531822
2227,209740.89582381642
2228,270590.7352908889
2229,255373.39906684664
2230,157017.84962334036
2231,215721.67727437118
2232,177000.2336459554
2233,180740.65973068238
2234,246236.8742967678
2235,215630.8821019532
2236,265608.5021677738
2237,350588.50414840004
2238,198065.88088829067
2239,112643.10788324196
2240,158715.75718471984
2241,154932.18063587497
2242,123680.55939905948
2243,125742.7197323988
2244,105677.93758609596
2245,103654.11996191506
2246,144209.85390218772
2247,113146.27911778064
2248,124315.47193996763
2249,124070.03314037925
2250,132166.48849655644
2251,113656.88634587245
2252,173234.3297893623
2253,158635.6669381348
2254,179219.62252810728
2255,186121.61327139355
2256,179908.3929561252
2257,206823.57436287883
2258,161889.736444317
2259,175788.42759893995
2260,154451.92941126527
2261,193636.2944794416
2262,211436.17487330866
2263,383373.8299245925
2264,441193.9971342212
2265,169710.6660747985
2266,303347.4154046118
2267,349078.0404224784
2268,399535.24811936123
2269,149468.49255650086
2270,195110.55319981143
2271,220038.92022558386
2272,198135.13456604225
2273,165424.62366118564
2274,181585.01175256332
2275,157763.0209093739
2276,192206.37486295387
2277,182713.11185403814
2278,141976.34082002743
2279,124294.93195096719
2280,119657.55091472315
2281,164611.32547460357
2282,181166.55908949446
2283,104566.92462281094
2284,110961.04973442406
2285,144677.59948980404
2286,125319.0425823112
2287,376542.4181580148
2288,280667.7892170009
2289,366057.38776039804
2290,460706.96645828837
2291,334034.5645433138
2292,445072.0265395569
2293,454786.8237341525
2294,410835.3839272333
2295,445034.65899101685
2296,279572.3488456401
2297,330594.5460064475
2298,347798.64584512234
2299,360211.54703689914
2300,337801.6726941443
2301,305944.51414642046
2302,245459.32557999121
2303,239910.36078280243
2304,245708.64640608212
2305,189751.31185167565
2306,184793.64962425164
2307,196597.23666577865
2308,221408.0457355319
2309,295389.63225657406
2310,208398.3558564646
2311,198734.38375749887
2312,180345.23515242673
2313,176719.58026298264
2314,169190.596443074
2315,180064.9174645869
2316,197417.19472046412
2317,185744.88360579073
2318,180149.48208634928
2319,179474.67376074704
2320,191329.4924657835
2321,250500.47460750237
2322,176408.36710964292
2323,192435.89230602348
2324,178997.22788990202
2325,212791.41759361126
2326,173149.7546101028
2327,206170.21431814742
2328,224036.70570987326
2329,191862.25439864208
2330,179529.6646721785
2331,348564.8458969368
2332,423375.92964057846
2333,323886.0537885137
2334,254635.43084114726
2335,281445.01134673733
2336,319599.0093202957
2337,198674.54972120927
2338,270756.7598553582
2339,220756.58443372787
2340,399137.13501948153
2341,220001.75645523836
2342,234046.2551275071
2343,226511.99660565474
2344,218456.47816135915
2345,234121.69176196458
2346,212253.80860032578
2347,200805.3967765789
2348,239233.1056130674
2349,179881.33517856372
2350,307893.22718839184
2351,257761.43926465895
2352,254200.7856762499
2353,247108.9123460755
2354,137874.64503974104
2355,146319.3270744778
2356,152180.69358001242
2357,195406.6553546698
2358,197849.51617864877
2359,133818.07752762464
2360,117830.95619569448
2361,147544.32370952048
2362,277031.8224576384
2363,135614.9503954404
2364,152256.64997105836
2365,226038.3229498707
2366,201688.59569871117
2367,227018.79888988278
2368,221131.64997986358
2369,229368.29015718188
2370,171727.87567333484
2371,168998.54844069583
2372,187929.1614504528
2373,275221.93584805646
2374,317379.9031591831
2375,256644.1190071141
2376,296536.27390737797
2377,333627.24097215035
2378,151770.56240046106
2379,204047.25393826343
2380,147548.60182341462
2381,170578.99676616772
2382,214391.1498933724
2383,205225.321306563
2384,248583.4120204928
2385,166446.99190906898
2386,139234.05541224667
2387,137503.16897491342
2388,106900.9784071584
2389,120068.0141648177
2390,148792.89104701724
2391,138934.15340321756
2392,113695.53369172163
2393,169640.69067861585
2394,144882.47452855876
2395,207956.81221437638
2396,146276.77111718096
2397,215764.07345005765
2398,131552.7078496181
2399,61247.75709610712
2400,55739.213467599955
2401,115449.75606057068
2402,141477.87188808594
2403,140696.96888375352
2404,154574.795041727
2405,161154.62009264957
2406,142501.79646486606
2407,128551.3640368712
2408,147875.19208423293
2409,126396.29001673053
2410,160582.699899121
2411,118312.66337329542
2412,157025.2004229151
2413,132475.4871773961
2414,153842.309254095
2415,132163.8275766999
2416,125145.15937862913
2417,135373.26283633153
2418,134537.57002837825
2419,120992.84750874066
2420,125954.33930462021
2421,146514.97088989074
2422,113384.88692593275
2423,119970.00305101379
2424,157494.1302671242
2425,184286.28316383116
2426,135808.5721505329
2427,138362.73747486516
2428,175839.90278038228
2429,113695.86215525458
2430,132310.37473728936
2431,112646.0305372992
2432,142880.64598319467
2433,145600.489969358
2434,138003.85827179326
2435,147496.00944674906
2436,111665.69489191425
2437,108149.3082754296
2438,128455.19117997639
2439,108589.59050039315
2440,120602.89336242124
2441,94682.96731735577
2442,102619.54344540111
2443,124764.43417773534
2444,129204.12124722905
2445,81717.70195469825
2446,136810.06115470483
2447,183986.4303375546
2448,129756.1188466179
2449,105787.83643487607
2450,143141.39405076427
2451,128462.90126028423
2452,192623.90645649793
2453,95723.86244379765
2454,131634.57580526697
2455,123025.37457960486
2456,124890.19705725207
2457,126474.30957605355
2458,119470.49327923938
2459,110965.95165378922
2460,137587.9399501837
2461,125672.69110058976
2462,131266.16934270842
2463,123533.0338415188
2464,171234.59025797487
2465,138955.7928273567
2466,110828.6429505967
2467,142129.74987866514
2468,83301.08554953971
2469,81391.33909549404
2470,185398.73983634988
2471,195485.49842590396
2472,159323.38938680544
2473,117313.9309782358
2474,83970.31202018002
2475,213436.57654889958
2476,117298.45363227032
2477,128250.18125479908
2478,148666.55307754548
2479,108844.90042083002
2480,157128.14654366844
2481,127055.15891271445
2482,128808.02129503878
2483,114697.47683762654
2484,123421.22991505719
2485,128045.18971074777
2486,150588.3329053483
2487,169433.03935072848
2488,163087.13074919232
2489,151175.61641320994
2490,145071.3250846996
2491,93751.21393389837
2492,188553.69738197187
2493,157857.55916678195
2494,150179.52169854438
2495,93079.70541955213
2496,251268.38888570684
2497,153903.2531416277
2498,112413.95076853901
2499,87700.16232065804
2500,133335.3482654921
2501,133698.95183519484
2502,144958.22032089625
2503,93194.69126769788
2504,166240.499350736
2505,223970.22569715392
2506,250547.31864555896
2507,283313.67050815286
2508,253940.77783365903
2509,216617.92569578814
2510,222894.3435108935
2511,178828.1398868074
2512,203499.409053192
2513,223941.10588001876
2514,267226.0221084895
2515,147038.943549436
2516,173355.12597453108
2517,144954.00685885327
2518,157562.31932189027
2519,225403.05278613188
2520,214644.45932925228
2521,188428.05735241694
2522,223031.79763826964
2523,123494.98131570153
2524,136663.0984033015
2525,145824.21723064914
2526,133936.76852579322
2527,121922.68019565332
2528,130566.12970101832
2529,134480.56068548246
2530,124922.7232181531
2531,250579.22522058137
2532,226601.01084601547
2533,195152.3266055944
2534,240471.67614711204
2535,296091.1300945051
2536,241256.25950456344
2537,241099.46149905227
2538,185056.65149187678
2539,190063.81775295472
2540,177850.88581312474
2541,183397.4952391414
2542,166006.06989924345
2543,127200.80728937319
2544,122133.85667125534
2545,139272.27384603428
2546,128809.22363906354
2547,136781.6192574012
2548,153296.3062066195
2549,161409.6405363132
2550,333774.7264914768
2551,142637.40196651412
2552,127685.22256950005
2553,79381.53673746675
2554,98784.4373036049
2555,125042.74028365732
2556,99384.50383956062
2557,104914.01961350457
2558,149840.00119857004
2559,129822.41428601585
2560,148583.1762805488
2561,146313.339761223
2562,131344.4169024963
2563,147320.69425496165
2564,202241.91737906722
2565,144369.8634365924
2566,158366.18430684318
2567,134294.13410378827
2568,191571.95044103343
2569,203704.3526486365
2570,112642.7731303488
2571,177542.77477212978
2572,152102.45643308898
2573,210363.56062311254
2574,261004.0160841224
2575,129813.01825728496
2576,119378.09207530755
2577,147822.97111169572
2578,84387.90049221629
2579,66133.76224380772
2580,112926.58291009079
2581,116238.86981903402
2582,114533.20452918197
2583,277610.7785007815
2584,170529.00188078196
2585,185494.5965185517
2586,216962.0617026135
2587,191885.56428050282
2588,147538.39748085118
2589,150394.98456538425
2590,213644.30149915913
2591,234929.6423709183
2592,215879.9192167488
2593,246394.86109698718
2594,182980.05931316587
2595,201779.3464215688
2596,308663.80661978835
2597,187577.41191805963
2598,295416.8978862365
2599,319567.8762819444
2600,146739.36276693305
2601,142608.98998076684
2602,82670.5659032589
2603,92818.66535166939
2604,88703.84108991314
2605,79586.54678255218
2606,151451.9865390887
2607,198959.1954539523
2608,201976.2996194089
2609,170811.90182402905
2610,109176.92496257907
2611,120992.46276853204
2612,164556.33023949657
2613,137876.40822385525
2614,129155.540712205
2615,158700.56984082077
2616,147979.39235996356
2617,176674.3547937361
2618,186902.15475591464
2619,197460.77180204433
2620,187929.20488927411
2621,178040.75412605613
2622,182808.5566864598
2623,244091.1196217834
2624,300820.10396501527
2625,288430.7533855538
2626,173741.17060577372
2627,163726.853747298
2628,460417.1596755427
2629,501850.3041706722
2630,381096.6494003217
2631,465923.93475718645
2632,428564.9563350384
2633,313564.79852404847
2634,403625.12111568794
2635,160971.3387084109
2636,181991.4799221706
2637,181266.74691883416
2638,256962.49509103067
2639,189182.04980451273
2640,151880.93292110524
2641,104909.11119216218
2642,185656.33533470682
2643,103320.88433004891
2644,124562.12145871362
2645,109094.48214412507
2646,96332.9848989976
2647,102772.5893374077
2648,147647.7853811867
2649,145655.5710244781
2650,143779.0473296194
2651,145292.28939753052
2652,416361.9300336707
2653,249673.84366316567
2654,244274.31004433558
2655,405874.8415844388
2656,320851.81071342685
2657,355723.4864928878
2658,305186.3184856378
2659,304379.48749955854
2660,360253.66888131166
2661,370973.4948927981
2662,371722.8764964102
2663,292014.20035393006
2664,284557.3804302529
2665,344485.30134344404
2666,300454.90057920595
2667,168764.84890299517
2668,180206.4441547676
2669,177702.61718698422
2670,280514.17253314337
2671,183550.56326893996
2672,196313.39294816926
2673,207157.62315090216
2674,200203.45061687505
2675,175505.40595897773
2676,190897.0082863562
2677,194819.57174095916
2678,251486.21510374782
2679,270748.2639470491
2680,291082.6384957342
2681,410059.8515868438
2682,326575.7328004522
2683,532758.0941301506
2684,321905.7626448626
2685,324347.0979848954
2686,249634.62119213043
2687,327923.5247191955
2688,212816.06605033332
2689,205047.2362048574
2690,413599.7419230155
2691,189067.7596473113
2692,137986.8945711298
2693,194040.67532559406
2694,135672.76864107538
2695,194379.95474512252
2696,184669.14876623882
2697,185676.24597281398
2698,194603.30265078144
2699,180242.55836732982
2700,161921.61680620204
2701,153133.93321632603
2702,115502.35703730996
2703,126682.81429863334
2704,138621.95927142116
2705,119207.99569260818
2706,114314.57672523525
2707,125190.12828978764
2708,134294.93634263027
2709,100401.71974406645
2710,128364.54389585418
2711,297911.0142775187
2712,387631.0029674416
2713,177510.99871173425
2714,151646.1758221257
2715,169277.3688142584
2716,151454.2685541966
2717,186253.53942691747
2718,227366.44834189297
2719,159016.69295918674
2720,179083.76672987168
2721,133427.55473771866
2722,160167.13971521004
2723,140603.23706320522
2724,130938.84631725002
2725,131530.05246760655
2726,144460.73374248494
2727,176117.81957593176
2728,177289.53778702675
2729,147013.4299011263
2730,145976.3812895732
2731,132624.25562906612
2732,128047.69350886437
2733,156867.31404967658
2734,151228.420937415
